city,latitude,longitude,timestamp,temperature_2m,windspeed_10m,precipitation,weathercode
Rome,41.89193,12.51133,2022-07-28T07:00,23.6,3.8,0.0,0
Rome,41.89193,12.51133,2022-07-28T08:00,25.9,2.6,0.0,0
Rome,41.89193,12.51133,2022-07-28T09:00,28.2,1.8,0.0,0
Rome,41.89193,12.51133,2022-07-28T10:00,30.2,2.3,0.0,0
Rome,41.89193,12.51133,2022-07-28T11:00,32.0,6.2,0.0,1
Rome,41.89193,12.51133,2022-07-28T12:00,33.5,9.9,0.0,1
Rome,41.89193,12.51133,2022-07-28T13:00,33.6,14.1,0.0,1
Rome,41.89193,12.51133,2022-07-28T14:00,33.5,18.5,0.3,51
Rome,41.89193,12.51133,2022-07-28T15:00,34.0,17.4,0.0,0
Rome,41.89193,12.51133,2022-07-28T16:00,33.1,18.7,0.0,0
Rome,41.89193,12.51133,2022-07-28T17:00,31.9,16.4,0.0,0
Rome,41.89193,12.51133,2022-07-28T18:00,30.7,15.3,0.0,0
Rome,41.89193,12.51133,2022-07-28T19:00,29.1,13.7,0.0,0
Rome,41.89193,12.51133,2022-07-28T20:00,28.0,10.0,0.0,0
Rome,41.89193,12.51133,2022-07-28T21:00,26.9,8.4,0.0,0
Rome,41.89193,12.51133,2022-07-28T22:00,26.1,7.3,0.0,0
Rome,41.89193,12.51133,2022-07-28T23:00,25.4,7.8,0.0,0
Rome,41.89193,12.51133,2022-07-29T00:00,24.7,6.7,0.0,0
Rome,41.89193,12.51133,2022-07-29T01:00,24.0,5.9,0.0,0
Rome,41.89193,12.51133,2022-07-29T02:00,22.6,3.8,0.0,0
Rome,41.89193,12.51133,2022-07-29T03:00,22.6,5.8,0.0,1
Rome,41.89193,12.51133,2022-07-29T04:00,22.4,5.0,0.0,1
Rome,41.89193,12.51133,2022-07-29T05:00,22.0,5.9,0.0,0
Rome,41.89193,12.51133,2022-07-29T06:00,21.4,7.3,0.0,0
Rome,41.89193,12.51133,2022-07-29T07:00,22.3,5.8,0.0,0
Rome,41.89193,12.51133,2022-07-29T08:00,25.1,3.4,0.0,0
Rome,41.89193,12.51133,2022-07-29T09:00,27.1,2.7,0.0,0
Rome,41.89193,12.51133,2022-07-29T10:00,28.9,1.8,0.0,0
Rome,41.89193,12.51133,2022-07-29T11:00,30.9,4.2,0.0,0
Rome,41.89193,12.51133,2022-07-29T12:00,32.5,7.1,0.0,0
Rome,41.89193,12.51133,2022-07-29T13:00,33.3,11.0,0.0,0
Rome,41.89193,12.51133,2022-07-29T14:00,32.6,16.2,0.0,0
Rome,41.89193,12.51133,2022-07-29T15:00,32.7,15.6,0.0,0
Rome,41.89193,12.51133,2022-07-29T16:00,32.3,17.2,0.0,0
Rome,41.89193,12.51133,2022-07-29T17:00,31.6,16.7,0.0,0
Rome,41.89193,12.51133,2022-07-29T18:00,31.2,14.6,0.0,0
Rome,41.89193,12.51133,2022-07-29T19:00,30.2,11.8,0.0,0
Rome,41.89193,12.51133,2022-07-29T20:00,29.0,8.1,0.0,0
Rome,41.89193,12.51133,2022-07-29T21:00,27.6,6.0,0.0,0
Rome,41.89193,12.51133,2022-07-29T22:00,26.6,7.5,0.0,0
Rome,41.89193,12.51133,2022-07-29T23:00,25.7,8.9,0.0,0
Rome,41.89193,12.51133,2022-07-30T00:00,25.0,7.1,0.0,0
Rome,41.89193,12.51133,2022-07-30T01:00,24.7,3.8,0.0,0
Rome,41.89193,12.51133,2022-07-30T02:00,24.2,4.2,0.0,0
Rome,41.89193,12.51133,2022-07-30T03:00,23.8,3.2,0.0,0
Rome,41.89193,12.51133,2022-07-30T04:00,22.8,5.8,0.0,2
Rome,41.89193,12.51133,2022-07-30T05:00,23.3,7.5,0.0,1
Rome,41.89193,12.51133,2022-07-30T06:00,23.1,6.2,0.0,2
Rome,41.89193,12.51133,2022-07-30T07:00,24.2,7.9,0.0,0
Rome,41.89193,12.51133,2022-07-30T08:00,26.7,2.1,0.0,2
Rome,41.89193,12.51133,2022-07-30T09:00,27.8,1.8,0.0,1
Rome,41.89193,12.51133,2022-07-30T10:00,27.5,5.6,2.7,63
Rome,41.89193,12.51133,2022-07-30T11:00,26.2,4.8,2.9,63
Rome,41.89193,12.51133,2022-07-30T12:00,28.0,6.0,0.0,0
Rome,41.89193,12.51133,2022-07-30T13:00,30.5,7.2,0.2,51
Rome,41.89193,12.51133,2022-07-30T14:00,32.4,16.8,0.0,0
Rome,41.89193,12.51133,2022-07-30T15:00,33.3,14.0,0.0,1
Rome,41.89193,12.51133,2022-07-30T16:00,32.3,15.2,0.0,1
Rome,41.89193,12.51133,2022-07-30T17:00,31.3,10.0,0.3,51
Rome,41.89193,12.51133,2022-07-30T18:00,31.6,7.2,0.0,0
Rome,41.89193,12.51133,2022-07-30T19:00,31.2,8.4,0.0,0
Rome,41.89193,12.51133,2022-07-30T20:00,29.8,9.2,0.0,0
Rome,41.89193,12.51133,2022-07-30T21:00,27.8,8.7,0.0,0
Rome,41.89193,12.51133,2022-07-30T22:00,26.7,9.0,0.0,0
Rome,41.89193,12.51133,2022-07-30T23:00,26.0,8.0,0.0,0
Rome,41.89193,12.51133,2022-07-31T00:00,25.4,5.7,0.0,0
Rome,41.89193,12.51133,2022-07-31T01:00,24.9,5.8,0.0,0
Rome,41.89193,12.51133,2022-07-31T02:00,25.2,1.4,0.0,0
Rome,41.89193,12.51133,2022-07-31T03:00,23.7,5.6,0.0,0
Rome,41.89193,12.51133,2022-07-31T04:00,23.7,6.2,0.0,0
Rome,41.89193,12.51133,2022-07-31T05:00,23.1,6.1,0.0,0
Rome,41.89193,12.51133,2022-07-31T06:00,22.4,6.6,0.0,0
Rome,41.89193,12.51133,2022-07-31T07:00,22.6,8.3,0.0,0
Rome,41.89193,12.51133,2022-07-31T08:00,24.5,8.3,0.0,0
Rome,41.89193,12.51133,2022-07-31T09:00,26.9,6.6,0.0,0
Rome,41.89193,12.51133,2022-07-31T10:00,29.5,2.6,0.0,0
Rome,41.89193,12.51133,2022-07-31T11:00,31.4,1.5,0.0,0
Rome,41.89193,12.51133,2022-07-31T12:00,33.0,2.1,0.0,0
Rome,41.89193,12.51133,2022-07-31T13:00,34.5,2.8,0.0,0
Rome,41.89193,12.51133,2022-07-31T14:00,35.3,5.4,0.0,0
Rome,41.89193,12.51133,2022-07-31T15:00,34.3,14.8,0.0,0
Rome,41.89193,12.51133,2022-07-31T16:00,32.6,19.5,0.0,1
Rome,41.89193,12.51133,2022-07-31T17:00,32.9,16.7,0.0,1
Rome,41.89193,12.51133,2022-07-31T18:00,32.1,15.7,0.0,0
Rome,41.89193,12.51133,2022-07-31T19:00,31.8,14.2,0.0,0
Rome,41.89193,12.51133,2022-07-31T20:00,30.0,14.4,0.0,0
Rome,41.89193,12.51133,2022-07-31T21:00,27.9,15.5,0.0,0
Rome,41.89193,12.51133,2022-07-31T22:00,27.0,11.6,0.0,0
Rome,41.89193,12.51133,2022-07-31T23:00,26.4,11.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T00:00,19.8,7.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-01T01:00,19.2,8.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-01T02:00,18.7,8.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-01T03:00,20.1,2.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T04:00,19.5,2.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T05:00,17.2,6.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T06:00,19.0,4.9,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T07:00,21.4,6.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T08:00,23.2,7.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T09:00,24.5,10.1,0.0,1
Kyiv,50.45466,30.5238,2022-07-01T10:00,25.6,12.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T11:00,26.3,13.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T12:00,26.9,12.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T13:00,27.5,10.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T14:00,28.0,8.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T15:00,28.2,10.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T16:00,28.5,10.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T17:00,28.3,12.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T18:00,27.9,12.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T19:00,27.2,12.9,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T20:00,25.9,12.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T21:00,23.9,10.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T22:00,22.4,9.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-01T23:00,20.7,7.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T00:00,22.4,6.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T01:00,22.1,4.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T02:00,22.0,5.8,0.0,1
Kyiv,50.45466,30.5238,2022-07-02T03:00,18.2,6.7,0.0,1
Kyiv,50.45466,30.5238,2022-07-02T04:00,16.9,7.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T05:00,16.9,9.4,0.0,1
Kyiv,50.45466,30.5238,2022-07-02T06:00,17.3,11.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T07:00,18.3,11.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T08:00,19.6,12.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T09:00,21.4,12.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T10:00,23.1,11.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T11:00,24.5,10.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T12:00,25.5,10.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T13:00,26.3,10.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T14:00,27.0,9.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T15:00,26.8,10.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T16:00,27.1,11.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T17:00,26.9,12.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T18:00,26.4,11.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T19:00,25.7,9.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T20:00,24.3,7.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T21:00,21.1,6.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T22:00,19.9,8.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-02T23:00,18.7,8.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T00:00,17.5,6.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T01:00,16.8,7.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T02:00,16.0,6.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T03:00,16.2,7.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T04:00,15.3,6.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T05:00,14.7,7.2,0.0,1
Kyiv,50.45466,30.5238,2022-07-03T06:00,16.4,4.4,0.0,2
Kyiv,50.45466,30.5238,2022-07-03T07:00,18.2,3.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T08:00,20.5,2.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T09:00,22.6,2.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T10:00,24.3,3.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T11:00,25.5,4.3,0.0,2
Kyiv,50.45466,30.5238,2022-07-03T12:00,26.8,3.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T13:00,27.7,1.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T14:00,25.7,6.2,0.6,53
Kyiv,50.45466,30.5238,2022-07-03T15:00,23.4,6.9,1.0,55
Kyiv,50.45466,30.5238,2022-07-03T16:00,24.0,5.1,0.0,2
Kyiv,50.45466,30.5238,2022-07-03T17:00,23.7,5.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T18:00,23.9,2.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-03T19:00,23.8,5.1,0.0,1
Kyiv,50.45466,30.5238,2022-07-03T20:00,23.0,6.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T21:00,20.8,5.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T22:00,20.1,6.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-03T23:00,19.5,6.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T00:00,18.3,7.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T01:00,18.5,6.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T02:00,17.7,7.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T03:00,17.8,6.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T04:00,17.8,6.1,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T05:00,17.0,5.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T06:00,18.1,4.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T07:00,19.7,3.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T08:00,21.8,4.1,0.0,0
Kyiv,50.45466,30.5238,2022-07-04T09:00,24.0,5.8,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T10:00,25.5,6.2,0.0,2
Kyiv,50.45466,30.5238,2022-07-04T11:00,26.5,4.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-04T12:00,27.4,4.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-04T13:00,28.3,6.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-04T14:00,29.1,9.7,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T15:00,29.5,11.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-04T16:00,29.6,12.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T17:00,29.7,14.2,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T18:00,29.6,14.3,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T19:00,28.9,13.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-04T20:00,27.7,11.4,0.0,2
Kyiv,50.45466,30.5238,2022-07-04T21:00,25.6,10.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T22:00,24.0,7.8,0.0,1
Kyiv,50.45466,30.5238,2022-07-04T23:00,23.0,7.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T00:00,21.2,5.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T01:00,20.5,5.9,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T02:00,20.5,7.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T03:00,19.3,8.3,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T04:00,19.1,7.0,0.0,2
Kyiv,50.45466,30.5238,2022-07-05T05:00,18.8,6.5,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T06:00,19.9,7.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T07:00,22.1,5.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T08:00,24.8,3.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-05T09:00,27.0,5.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-05T10:00,28.3,3.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-05T11:00,29.1,1.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-05T12:00,29.9,3.2,0.0,2
Kyiv,50.45466,30.5238,2022-07-05T13:00,30.8,3.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T14:00,31.1,6.3,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T15:00,30.8,7.4,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T16:00,31.0,7.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T17:00,31.1,7.7,0.0,2
Kyiv,50.45466,30.5238,2022-07-05T18:00,30.6,5.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T19:00,30.6,4.6,0.0,2
Kyiv,50.45466,30.5238,2022-07-05T20:00,29.6,8.3,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T21:00,27.4,7.6,0.0,1
Kyiv,50.45466,30.5238,2022-07-05T22:00,25.9,9.8,0.0,0
Kyiv,50.45466,30.5238,2022-07-05T23:00,24.7,7.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-06T00:00,23.6,6.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-06T01:00,23.0,7.7,0.0,0
Kyiv,50.45466,30.5238,2022-07-06T02:00,22.3,8.2,0.0,0
Kyiv,50.45466,30.5238,2022-07-06T03:00,21.6,7.9,0.0,2
Kyiv,50.45466,30.5238,2022-07-06T04:00,20.9,7.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-06T05:00,20.8,8.7,0.0,2
Kyiv,50.45466,30.5238,2022-07-06T06:00,21.8,11.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T07:00,23.3,11.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T08:00,25.2,13.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T09:00,27.3,12.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T10:00,29.5,13.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T11:00,31.3,16.1,0.0,1
Kyiv,50.45466,30.5238,2022-07-06T12:00,32.4,18.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T13:00,33.1,18.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T14:00,32.9,19.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T15:00,32.1,15.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T16:00,32.9,13.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T17:00,30.1,18.1,0.2,51
Kyiv,50.45466,30.5238,2022-07-06T18:00,28.2,12.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T19:00,26.2,14.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T20:00,25.2,2.2,0.2,51
Kyiv,50.45466,30.5238,2022-07-06T21:00,24.0,2.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-06T22:00,22.5,6.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-06T23:00,21.4,15.3,0.0,2
Kyiv,50.45466,30.5238,2022-07-07T00:00,20.5,15.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T01:00,20.2,16.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T02:00,19.4,19.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T03:00,16.5,17.3,0.0,1
Kyiv,50.45466,30.5238,2022-07-07T04:00,16.5,18.6,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T05:00,16.2,17.6,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T06:00,16.3,17.6,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T07:00,16.7,19.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T08:00,17.5,20.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T09:00,18.3,20.0,0.0,2
Kyiv,50.45466,30.5238,2022-07-07T10:00,19.3,19.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T11:00,20.4,17.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T12:00,21.4,16.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T13:00,22.1,15.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T14:00,23.1,15.1,0.0,2
Kyiv,50.45466,30.5238,2022-07-07T15:00,21.5,15.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T16:00,22.1,13.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T17:00,22.4,12.6,0.0,2
Kyiv,50.45466,30.5238,2022-07-07T18:00,22.4,11.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T19:00,22.0,12.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T20:00,21.5,11.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T21:00,20.2,6.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T22:00,18.8,6.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-07T23:00,18.9,9.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T00:00,19.2,9.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T01:00,18.2,6.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T02:00,17.8,5.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T03:00,17.5,4.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T04:00,16.3,5.4,0.1,51
Kyiv,50.45466,30.5238,2022-07-08T05:00,16.4,7.2,0.2,51
Kyiv,50.45466,30.5238,2022-07-08T06:00,17.1,8.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T07:00,17.9,8.1,0.1,51
Kyiv,50.45466,30.5238,2022-07-08T08:00,18.0,9.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T09:00,18.7,13.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T10:00,20.7,14.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T11:00,22.2,16.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T12:00,23.1,17.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T13:00,24.1,16.6,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T14:00,23.3,15.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T15:00,22.2,15.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T16:00,23.5,16.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T17:00,23.8,16.9,0.0,2
Kyiv,50.45466,30.5238,2022-07-08T18:00,23.5,17.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T19:00,23.0,17.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T20:00,22.2,14.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T21:00,21.0,13.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T22:00,20.0,11.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-08T23:00,19.0,12.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T00:00,18.1,10.1,0.0,2
Kyiv,50.45466,30.5238,2022-07-09T01:00,17.9,10.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T02:00,17.6,9.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T03:00,17.6,12.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T04:00,17.4,13.3,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T05:00,17.4,14.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T06:00,17.6,13.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T07:00,18.0,9.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T08:00,18.1,10.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T09:00,19.6,15.1,0.1,51
Kyiv,50.45466,30.5238,2022-07-09T10:00,20.9,14.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T11:00,21.9,16.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T12:00,23.2,20.6,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T13:00,23.0,16.0,0.0,3
Kyiv,50.45466,30.5238,2022-07-09T14:00,22.5,15.3,0.4,51
Kyiv,50.45466,30.5238,2022-07-09T15:00,20.1,13.3,0.7,53
Kyiv,50.45466,30.5238,2022-07-09T16:00,20.7,15.9,0.2,51
Kyiv,50.45466,30.5238,2022-07-09T17:00,21.7,14.8,0.0,1
Kyiv,50.45466,30.5238,2022-07-09T18:00,21.8,12.6,0.0,1
Kyiv,50.45466,30.5238,2022-07-09T19:00,20.4,11.5,1.3,61
Kyiv,50.45466,30.5238,2022-07-09T20:00,19.2,10.7,0.0,2
Kyiv,50.45466,30.5238,2022-07-09T21:00,18.2,6.4,0.1,51
Kyiv,50.45466,30.5238,2022-07-09T22:00,16.9,6.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-09T23:00,17.0,6.6,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T00:00,16.6,7.7,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T01:00,16.4,7.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T02:00,16.4,10.9,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T03:00,16.3,12.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-10T04:00,15.9,11.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-10T05:00,15.5,12.2,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T06:00,16.0,13.0,0.0,0
Kyiv,50.45466,30.5238,2022-07-10T07:00,16.8,14.5,0.0,0
Kyiv,50.45466,30.5238,2022-07-10T08:00,18.2,16.1,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T09:00,19.5,17.3,0.0,2
Kyiv,50.45466,30.5238,2022-07-10T10:00,20.5,15.3,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T11:00,21.4,14.7,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T12:00,22.5,14.7,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T13:00,23.2,14.2,0.0,3
Kyiv,50.45466,30.5238,2022-07-10T14:00,23.6,14.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-10T15:00,22.6,12.2,0.6,53
Kyiv,50.45466,30.5238,2022-07-10T16:00,20.7,14.0,0.6,53
Kyiv,50.45466,30.5238,2022-07-10T17:00,21.7,9.1,0.1,51
Kyiv,50.45466,30.5238,2022-07-10T18:00,20.6,16.6,0.2,51
Kyiv,50.45466,30.5238,2022-07-10T19:00,20.6,14.8,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T20:00,20.3,13.7,0.0,1
Kyiv,50.45466,30.5238,2022-07-10T21:00,19.3,12.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-10T22:00,18.4,13.4,0.0,0
Kyiv,50.45466,30.5238,2022-07-10T23:00,17.7,11.8,0.0,1
Kyiv,50.45466,30.5238,2022-07-11T00:00,17.4,14.2,0.0,1
Kyiv,50.45466,30.5238,2022-07-11T01:00,17.2,15.6,0.0,0
Kyiv,50.45466,30.5238,2022-07-11T02:00,16.5,15.8,0.0,2
Kyiv,50.45466,30.5238,2022-07-11T03:00,16.1,16.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T04:00,15.7,15.6,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T05:00,15.2,15.4,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T06:00,15.3,16.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T07:00,16.2,16.8,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T08:00,17.2,17.1,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T09:00,18.4,17.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T10:00,19.7,21.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T11:00,20.8,23.5,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T12:00,21.5,23.9,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T13:00,22.2,23.7,0.0,3
Kyiv,50.45466,30.5238,2022-07-11T14:00,22.7,24.9,0.0,3
